_id,ltable_id,rtable_id,ltable_song_title,ltable_year,ltable_artists,rtable_song_title,rtable_year,rtable_artists
873085,439452,665509,swing valse,1999.0,gus viseur+arrangement with music sales corporation,swing valse,2006,gus viseur
875392,720836,394764,the warewolf,2014.0,luke buda,the defector,0,luke doucet
876512,705695,488513,just because im in love with you,1935.0,frank hayes+shirley ross+others,two in love,1998,frank sinatra
876516,708627,488513,ive never been in love before,2003.0,frank loesser+alan broadbent,two in love,1998,frank sinatra
877710,688288,875763,tune up,2013.0,miles davis+wes montgomery,tune up,1991,wes montgomery
878849,726896,391310,leavin this town,1970.0,canned heat,this town,2002,hot hot heat
879340,114678,603911,brand new watusi,2010.0,quantic,brand new watusi feat. eq,2002,quantic
880259,78847,500441,midnight at the oasis,1985.0,the brand new heavies,midnight at the oasis (roger's brand new radio anthem),1994,the brand new heavies
880734,672176,503976,lay your hands on me,1992.0,peter gabriel,lay your head down,2005,peter bradley adams
882252,454170,820687,awake,2004.0,godsmack,awake,2000,godsmack
882866,408304,70637,hooked on love,1988.0,,doctor love,1983,bananarama
884575,725943,77564,death of a french whore,2008.0,the murdocks,songs of a dead poet,2005,the panic division
884683,348545,662019,beau brummel,1947.0,edward elgar,beau brummel (1993 digital remaster): minuet,0,sir edward elgar
885929,418543,696195,the narrow way part one,1976.0,david gilmour+pink floyd,the signs_ part one (2005 digital remaster),0,david axelrod
886459,723245,644900,i cant help it (if im still in love with you),2004.0,hank williams,still in love,1991,vanessa williams
887055,708570,462149,o little town of bethlehem,2006.0,extreme production music,tones of town,2007,field music
887488,585034,637539,gary gilmours eyes,1977.0,the adverts,gary gilmore's eyes (live),1995,the adverts
891094,287020,132623,listen,2004.0,beyoncé knowles+henry krieger+scott cutler+anne preven+charlene dawson,listen,2006,beyoncé
891602,733500,328438,te quiero  te quiero  te quiero,2009.0,nino bravo,te quiero te quiero,0,nino bravo
892224,535810,383486,cradle,2000.0,atomic kitten,cradle,2000,atomic kitten
892496,231042,859604,reason is treason,2010.0,sergio pizzorno+kasabian,reason is treason,2003,kasabian
893114,134768,468830,the city,2009.0,the dismemberment plan,the new flesh,2007,the wildhearts
895926,690106,593030,the waltons theme,1980.0,jerry goldsmith,the deal,1990,jerry goldsmith
896025,729349,593030,the set-up,1987.0,jerry goldsmith,the deal,1990,jerry goldsmith
899384,421681,626366,minnies lament,2011.0,minnie riperton+dick rudolph+kind permission of music sales ltd,minnie's lament,1975,minnie riperton
899515,220248,477200,misty blue,1971.0,joe simon,misty blue,1972,joe simon
900912,499067,386165,junger hund,2005.0,hansen band+max martin schröder,junger hund,2005,hansen band
904202,24627,953087,a kissed out red floatboat,1989.0,cocteau twins+elizabeth fraser+robin guthrie+simon raymonde,a kissed out red floatboat,1988,cocteau twins
905214,645396,363635,she bangs the drums (live at spike island),2015.0,the stone roses+ian brown  /john squire,she bangs the drums,1989,the stone roses
905215,685990,363635,she bangs the drums,1991.0,the stone roses,she bangs the drums,1989,the stone roses
905572,714348,620,alive alone,2009.0,the chemical brothers,rockin' alone,1994,everly brothers
906585,253443,260085,hearts like ours,2008.0,connie smith,hearts like ours (album version),1965,connie smith
906737,687673,868212,me cai de la nube,2005.0,cornelio reyna,me cai de la nube,0,cornelio reyna
909002,730159,927346,crazy rhythm,1948.0,joseph meyer+roger wolfe kahn,crazy rhythm,1992,roger wolfe kahn & his orchestra
909111,463797,245014,somebody to love,2006.0,freddie mercury+brittany murphy,somebody to love (album version),0,brittany murphy
911043,18721,420917,all jacked up,1975.0,john rich+vicky mcgehee+gretchen wilson,all jacked up,2005,gretchen wilson
916293,611455,684933,struggle blues,2013.0,woody guthrie,ramblin blues,0,woody guthrie
916716,698178,302412,john and marsha,1955.0,stan freberg+billy liebert+cliffie stone,john and marsha,1993,stan freberg
917591,536318,163471,a thousand miles from nowhere,1999.0,dwight yoakam,a thousand miles from nowhere (remastered lp version),2004,dwight yoakam
918683,555313,474499,west end blues,1947.0,joe oliver,west end,0,steve oliver
919127,570208,944392,in unaltra vita,2008.0,ludovico einaudi,in un'altra vita,2001,ludovico einaudi
919701,665405,846270,heart of gold,2010.0,neil young,heart of gold [previously unreleased live version],0,neil young
924597,41480,148651,if you really love me,2003.0,stevie wonder+syreeta+toya alexis,love me for life,1988,stevie b
924609,11969,148651,if you really love me,2002.0,stevie wonder+syreeta+ryan starr,love me for life,1988,stevie b
924749,393351,474924,leave it,2007.0,yes+live 1984+trevor rabin+chris squire+trevor horn,leave it (single remix version),0,yes
925453,17390,845786,parallel universe,1996.0,david devant+his spirit wife,parallel universe,1997,david devant and his spirit wife
927416,591554,446696,texas and pacific,1947.0,jack wolf fine+louis jordan   with his tympany five,texas and pacific,1992,louis jordan
928406,500,621952,black night,2005.0,deep purple,black night,1970,deep purple
928590,667084,621952,night bird,1996.0,deep forest,black night,1970,deep purple
929546,714202,813883,make you mine,1991.0,the checks,don't make me rock you,0,the national splits
930267,219293,699603,a day in the life,2011.0,the beatles,piggy in the mirror,1984,the cure
930441,630642,699603,in the shadows,2004.0,the rasmus,piggy in the mirror,1984,the cure
930491,703022,699603,back in the day punk,2011.0,the secretions,piggy in the mirror,1984,the cure
931962,702563,560063,un ramito de violetas,2009.0,evangelina sobredo+manzanita,ramito de violetas,1999,manzanita
931987,597709,872597,no easy way out,1985.0,robert tepper,no easy way out,1985,robert tepper
932664,187512,624026,i said never again (but here we are),2007.0,rachel stevens,i said never again (but here we are),2005,rachel stevens
935767,585034,323687,gary gilmours eyes,1977.0,the adverts,-looking through- gary glitters eyes,0,the briefs
937069,578083,506824,macarena,2009.0,los del río+antonio romero    / rafael ruiz,macarena,1993,los del rio
937205,418691,437991,some folks do,1952.0,guy manning+robert milton+june christy,some folks do and some folks don't,0,june christy
939187,60970,832557,jimmy james,1997.0,beastie boys+mario caldato jr.+the beastie boys,jimmy james,1992,beastie boys
939726,733321,191607,el herredero,1957.0,pedro galindo,el jazmín deshojado,0,pedro infante
939779,565033,282541,mama  you been on my mind,2004.0,bob dylan,woman on my weary mind,0,bob crosby
941225,691024,154065,the wheels on the bus,2009.0,the white stripes,john lennon on the rolling stones,0,the beatles
942771,520767,922107,rock me baby,1985.0,b.b. king,niji baby,1992,b.b. king
947826,39704,353345,hunting for witches,2004.0,bloc party,hunting for witches,2007,bloc party
948303,310039,73859,yo quiero ver un tren,1989.0,luis alberto spinetta,yo quiero ver la luna,0,alberto plaza
948651,127825,800601,the brazilian,2003.0,dirty vegas,the brazilian,2002,dirty vegas
948855,727642,800601,the stomp,2007.0,ol dirty bastard,the brazilian,2002,dirty vegas
950275,460153,730045,send a little love token,2009.0,the duke spirit,send a little love token,2008,the duke spirit
951082,471169,203458,she wants to move (mac & toolz remix),2005.0,chad hugo+pharrell williams+n.e.r.d.,she wants to move (dfa remix),0,n.e.r.d.
952750,695311,531730,lady marmalade,1999.0,labelle+bob crewe   / kenny nolan+arrangement with sony music licensing,lady marmalade,1974,labelle
952752,598448,531730,lady marmalade,2005.0,bob crewe+kenny nolan+patti labelle,lady marmalade,1974,labelle
952755,720740,531730,lady marmalade,2000.0,bob crewe+kenny nolan+labelle+arrangement with sony music licensing,lady marmalade,1974,labelle
953007,615452,828745,i am a rock,2004.0,paul simon+simon+garfunkel,i am a rock,0,paul simon
953351,524159,346760,lost in space (theme),1998.0,john williams+apollo 440,lost in space (theme),1998,apollo 440
954341,700017,309421,brown girl in the ring,2013.0,boney m.,somewhere in the world,1984,boney m.
955328,622115,253234,what do you want the girl to do,1995.0,allen toussaint+vince gill,what do you want the girl to do?,1975,allen toussaint
955891,520870,884696,hard to be a man,2014.0,gary private,to die a happy man (album version),2008,gary louris
956998,621098,942485,la primera caricia,1962.0,amalia mendoza,la mariquita,0,amalia mendoza con el mariachi vargas de tecalitlan
957505,520681,747526,message of love,1985.0,chrissie hynde+the pretenders,tradition of love [remix],0,pretenders
957993,648690,815030,in the wink of an eye,2004.0,michael mclean,in the eye of the storm (album version),0,michael franks
958161,711065,815030,aint no love in the heart of the city,1997.0,michael price+dan walsh,in the eye of the storm (album version),0,michael franks
959916,719427,171943,gonna fly now,1985.0,bill conti,fer now,0,bill perkins
959973,425095,711391,dreamer,2008.0,supertramp,dreamer,1974,supertramp
960211,686891,920681,heart full of tears,1964.0,the marauders,heart of the city,0,the unsacred hearts
960301,721382,920681,house of the rising sun,2015.0,the animals,heart of the city,0,the unsacred hearts
961711,300718,594842,sarah,1964.0,thin lizzy,sarah (version 2),2007,thin lizzy
961956,564015,567673,out of my dreams,1999.0,richard rodgers+josefina gabrielle,dreams,1993,gabrielle
963558,583758,577937,move any mountain,2015.0,the shamen,move any mountain (tomka mix),1996,the shamen
964288,734179,397938,greg song,2014.0,charlotte reinhardt,confessional song,2005,charlotte church
964835,435735,687909,if (stomp),2012.0,iain matthews+richard thompson+fairport convention,if (stomp),2003,fairport convention
965244,376848,758623,true faith,1988.0,new order,true faith (album version),0,new order
967911,381626,610448,all for the love of rock n roll,2013.0,jeff salen+bob butani+tuff darts+arrangement with warner music group film+tv licensing,all for the love of rock 'n roll (lp version),0,tuff darts
969505,450596,815507,the blues had a baby and they named it rock and roll,1983.0,muddy waters+brownie mcghee+bill henderson,the blues had a baby and they named it rock and roll,1997,muddy waters
970811,596327,324827,the stp song,2010.0,holy modal rounders,the cuckoo,0,holy modal rounders
971116,603341,877630,the ballad of you and me and pooneil,1970.0,jefferson airplane,the ballad of you & me & pooneil,1967,jefferson airplane
972405,229035,279789,i got gold,2012.0,willy mason,i got gold (live at austin city limits music festival 2007),0,willy mason
972416,447157,445708,sugar water,1997.0,cibo matto,sugar water (album version),0,cibo matto
972595,302761,36286,sandstorm,1964.0,cast,sandstorm,0,cast
973135,377983,442842,down,2006.0,the brian jonestown massacre,no come down,1996,the brian jonestown massacre
973467,602774,802426,el tren de la costa,1979.0,orquesta plateria,la muerte de taca taca,0,orquesta broadway
974241,345339,158161,the seawolf,2015.0,underground resistance,the golden day,2006,path of resistance
976763,373873,750928,born to be wild,2006.0,mars bonfire+fanfare ciocarlia,born to be wild (borat version),2007,fanfare ciocarlia
977985,641872,536488,war party,1990.0,art bergmann,museum party,0,morthem vlade art
978671,734381,442979,love  love  love,2010.0,of monsters+men,smokers in love,1998,archers of loaf
979207,650510,32534,across the borderline,1982.0,jim dickinson+john hiatt+ry cooder+freddy fender,across the borderline,0,jim dickinson
980283,712534,538526,lagoon song,1997.0,jeff morrow+lisa vischer,dink's song,2003,jeff buckley
981122,591198,873573,if i ever leave this world alive,2003.0,flogging molly,if i ever leave this world alive,1997,flogging molly
981547,656497,654191,dont let go,2010.0,david anthony affleck,can't let go,2005,anthony hamilton
982797,557611,84443,la meva gent,2010.0,la resistència,la maroma,0,la camorra
984359,317124,361945,not great men,2009.0,dave allen+hugo burnham+andy gill+jon king+gang of four,not great men,1979,gang of four
987279,651956,106723,feel a whole lot better,2013.0,gene clark+tom petty,think i'm gonna feel better,1967,gene clark
988400,308376,643511,kiss and say goodbye (single version),2006.0,the manhattans,tropical waste (single version),0,the emperor machine
988745,725350,385072,at the dawning of the day,1937.0,john mccormack,the gods of men,2000,john ottman
990745,281159,620079,slow poison,2009.0,the bravery,the poison,2010,the all-american rejects
990920,722495,620079,the big loop,1993.0,the horseflies,the poison,2010,the all-american rejects
992824,692816,886349,everyday people,1971.0,sly stone+sly+the family stone,everyday people,0,sly & the family stone;maroon 5
993026,317067,466939,unveiling the secret,2009.0,psyche,unveiling the secret (tapeworm remix),2006,psyche
993559,466590,610927,moan (trentemøller remix),2010.0,anders trentemøller,moan,2006,trentemøller
994229,684633,584349,brother & sister,2014.0,matthew dieu allen,majick brother,0,daevid allen
997513,134768,176985,the city,2009.0,the dismemberment plan,the 13th floor,0,the urges
998137,665756,238467,am i wrong,2013.0,william wiik larsen+nicolay sereba+vincent dery+nico+vinz,i was wrong (bonus track),0,am
998844,733987,466482,dialogue of the electrons,1956.0,jack beaver,flight of the wax tadpole,2005,jack endino
999341,29917,725237,boulevard of broken dreams,2015.0,esquivel,boulevard of broken dreams,1958,esquivel
999416,690760,312073,jam on it,1998.0,m.b. cenac+newcleus+arrangement with warner special products,jam on it (accapella),0,newcleus
1003289,651938,184655,1975,2013.0,gene clark,1975,1971,gene clark
1004195,185285,133648,simple human kindness,1976.0,jim pembroke+wigwam,simple human kindness,0,wigwam
1004475,134768,591142,the city,2009.0,the dismemberment plan,the runaway train,0,the teddybears
1004711,300263,594091,imperial wizard,1964.0,david essex,imperial wizard,1979,david essex
1004834,670123,48249,dont look back into the sun,2011.0,the libertines,back against the wall,1986,the groundhogs
1004835,703022,48249,back in the day punk,2011.0,the secretions,back against the wall,1986,the groundhogs
1005027,536790,754751,el amante de fuego,2006.0,nacho cano+mecano,el amante de fuego,0,mecano
1005990,414141,48006,off minor,1995.0,thelonious monk,off minor,0,thelonious monk septet
1006153,734440,407217,blue danube,2015.0,hubert von goisern,blue guitar,0,hubert sumlin
1006212,553117,758571,gai soleil,2003.0,a. yalcindag+e. wawra+alphawezen+asu yalcindag+daniel petrovich,gai soleil,2001,alphawezen
1007442,484602,545332,my life,2008.0,ayreon the don,my island,2003,the hollies
1007723,366968,59931,come on in,2001.0,r.l. burnside,come on in (part 2),1998,r.l. burnside
1008342,635563,795885,positive education,2001.0,slam,positive education,1993,slam
1014250,720277,395034,pioneers prayer,1956.0,paul j. smith,prayer meetin',0,jimmy smith
1014752,733894,554315,the blues,1995.0,randy newman+björn skifs,to the line,2003,randy newman
1015172,711720,536419,im all out of love,2002.0,clive davis+graham russell+air supply,all out of love,1980,air supply
1015173,318962,536419,all out of love,2007.0,air supply,all out of love,1980,air supply
1015250,546508,536419,making love out of nothing at all,2005.0,jim steinman+air supply+arrangement with sony bmg music entertainment,all out of love,1980,air supply
1016234,251422,944959,the sound of silence,1979.0,paul simon+margie ball,queen of the night,0,paul avgerinos
1016752,552430,121329,your eyes,1999.0,paul ghioldi+vinyl oyster,world in your eyes,2007,paul mclaney
1017201,185692,298229,1406,2006.0,dinho+júlio rasec+mamonas assassinas,1406,1995,mamonas assassinas
1019541,185145,780571,love is a matter of distance,2001.0,tim christensen+will young,love is a matter of distance,2003,will young
1021509,97049,581362,human behaviour,2000.0,björk,human behaviour (bassheads edit),1993,björk
1023987,510085,960812,restless world,1987.0,robert tepper+guy marshall,restless world,0,robert tepper
1024437,700074,813544,money in my pocket,2014.0,joe gibbs+dennis brown,letters in my desk (demo),0,joe public
1027533,459080,97760,i wanna die,2009.0,jolie holland,i wanna die,2003,jolie holland
1032297,722822,936839,money is the key,2006.0,mix master gflexx+patrice germain,the genius is back,0,dr. dre ft. mix master spade
1033150,463255,65377,right here,2008.0,antonina armato+miley cyrus+tim james,right here,2007,miley cyrus
1034368,324511,177904,demasiado corazon,1999.0,willy deville,demasiado corazon [too much heart],1983,mink deville
1035098,388656,37204,day ok,2007.0,airick woodhead+daniel woodhead+dorian wolf+maddy wilde+spiral beach,day ok,2007,spiral beach
1036330,720943,27733,lobby of love,2013.0,mark horpinitch,mr. love,2010,mark medlock
1036607,685445,27733,love song,2012.0,mark lenover,mr. love,2010,mark medlock
1038935,557118,440073,good old desk,1968.0,harry nilsson,good old desk,1989,harry nilsson
1040192,414013,347209,supernoses,1985.0,oliver onions,supernoses,0,oliver onions
1040417,657008,556486,texas radio and the big beat,1985.0,the doors,and the world returned,1994,at the gates
1040742,530029,689459,minor swing,2002.0,django reinhardt+stéphane grappelli+the quintet of the hot club de france,swing one,0,hot club of detroit
1042275,635205,360982,cosmic girl,2015.0,jamiroquai,cosmic girl,1996,jamiroquai
1047717,218875,434875,luz negra,2007.0,nelson cavaquinho+amancio cardoso+nina becker,luz negra,0,nelson cavaquinho
1049677,701680,628845,le temps de lamour,2016.0,lucien morisse+andré salvet+jacques dutronc+françoise hardy,le temps de l'innocence (interview),2010,françoise hardy
1053852,371147,933439,urban guerillas,2011.0,mike graham+the subhumans,urban guerillas,0,the subhumans
1053970,79561,322502,let there be drums,2009.0,incredible bongo band,let there be drums,1973,incredible bongo band
1054374,662907,597253,look again,1970.0,the brooklyn bridge,drunk again,0,the jets
1054914,728839,209668,its all too much,1968.0,the beatles+george harrison,too much violence,1994,the clean
1056331,83911,832352,the voice,2004.0,harry gregson-williams,the jungle,2003,harry gregson-williams
1056771,458286,850066,i want to do it with you,1984.0,layng martine+jr.+the pointer sisters,should i do it,1981,the pointer sisters
1057067,714348,462351,alive alone,2009.0,the chemical brothers,alive alone,1995,the chemical brothers
1057235,466036,369263,the rose march,2012.0,the smashing pumpkins,the chosen,0,the awakening
1057292,219254,369263,the chainsaw juggler,2011.0,the four postmen,the chosen,0,the awakening
1057310,134768,369263,the city,2009.0,the dismemberment plan,the chosen,0,the awakening
1057340,519855,369263,the cow song,2005.0,the mountain goats,the chosen,0,the awakening
1057371,722495,369263,the big loop,1993.0,the horseflies,the chosen,0,the awakening
1057402,725001,369263,the weatherman (pt.2),2014.0,alert the medic,the chosen,0,the awakening
1058020,264705,362679,ho ho down,1991.0,john fiddy+gerhard narholz,down,0,john doe
1058033,726383,362679,every day can get you down,2014.0,john schoolery,down,0,john doe
1058103,552286,362679,broken down man,2006.0,john kimbrough,down,0,john doe
1058282,527700,36965,when i think of you,2001.0,janet jackson+jimmy jam+terry lewis,when i think of you,1986,janet jackson
1060304,249606,635191,the riddle song (i gave my love a cherry),1963.0,sam cooke,the riddle song,1964,sam cooke
1060416,728824,635191,the yellow pages song,1999.0,sam taft,the riddle song,1964,sam cooke
1062654,3717,133607,travelin man (2005 digital remaster),1996.0,jerry fuller+ricky nelson,supercar (2002 digital remaster),0,nelson riddle
1062656,3721,133607,poor little fool (2005 digital remaster),1996.0,sharon sheeley+ricky nelson,supercar (2002 digital remaster),0,nelson riddle
1063937,353882,365999,this is where we meet,2009.0,nick ashford+valerie simpson,this is what u need,0,nick terranova
1064385,176907,113706,hello,2008.0,felix riebl+harry angus+the cat empire,hello,2002,the cat empire
1065132,441932,473800,let me go home  whiskey,2015.0,john willie henry+snooks eaglin,let me go home_ whiskey,1994,snooks eaglin
1065318,643615,125398,no me digas que no,2010.0,enrique iglesias+wisin+yandel,no me digas loco,0,luis enrique
1068206,345339,539340,the seawolf,2015.0,underground resistance,the friend song,2000,the union underground
1068518,554171,373097,san francisco blues,1999.0,lowell fulson,blues shadows,0,lowell fulson
1069051,597363,733255,sweet sensation,1978.0,the melodians,sweet sensation,1970,the melodians
1069312,721382,923569,house of the rising sun,2015.0,the animals,the house she lived in,2004,the veils
1069367,630642,923569,in the shadows,2004.0,the rasmus,the house she lived in,2004,the veils
1069484,219293,923569,a day in the life,2011.0,the beatles,the house she lived in,2004,the veils
1071145,661709,143380,clevor trever,2006.0,ian dury+chaz jankel+charley charles+davey payne+norman watt-roy,clevor trever (demo),0,ian dury
1071581,724812,368682,driving song,2015.0,ryan mcguffin,driving away,2006,kate ryan
1073454,561826,467132,dum tek tek,2009.0,hadise açikgöz,dum tek tek,0,hadise
1074873,649531,501836,a reflection on a summers day,1966.0,donovan,summer day reflection song,1989,donovan
1075990,378650,481012,the dirty dozens,1998.0,speckled red,the dirty dozen,1990,speckled red
1077779,391155,660954,i think i love you,1998.0,the partridge family,i love you,1965,the zombies
1078044,193196,660954,love you better,2009.0,the maccabees,i love you,1965,the zombies
1078306,449319,660954,love me,2010.0,the cramps,i love you,1965,the zombies
1078831,258902,9831,the only way is up,2001.0,yazz,the only way is up,1988,yazz
1080194,573574,864942,between a house and a road,2009.0,joy askew,between the house and a road,0,joy askew
1080407,391920,257313,disfraz de tigre,2007.0,genís segarra+carlos ballesteros+hidrogenesse,disfraz de tigre,2007,hidrogenesse
1081920,333654,797155,never can say goodbye,2016.0,the communards,never can say goodbye,1987,the communards
1081925,308376,797155,kiss and say goodbye (single version),2006.0,the manhattans,never can say goodbye,1987,the communards
1081933,684553,797155,ill never say never to always,2009.0,the manson family,never can say goodbye,1987,the communards
1081934,586369,797155,never say never,2016.0,the fray,never can say goodbye,1987,the communards
1082004,628907,892989,le chanteur,2012.0,daniel balavoine )+richard anconina+patrick timsit+lio+début de soirée+cookie dingler+emile et images+leopold nord et vous+jean-pierre mader+peter et sloane+jean schultheis,le chanteur,1978,daniel balavoine
1083614,497718,459156,gives you hell,2009.0,the all-american rejects,gives you hell,2008,the all-american rejects
1083982,250096,148754,conjure woman,1969.0,tony joe white,bayou woman,1999,tony joe white
1084900,525673,805,ghost highway,1994.0,mazzy star+david roback,ghost highway,1990,mazzy star
1085001,204574,260376,mad about you,2015.0,belinda carlisle,mad about you (extended version) (digitally remastered '02),1986,belinda carlisle
1085731,657700,43564,you go to my head,1957.0,j. fred coots+bing crosby+frank sinatra,you go to my head,1946,frank sinatra
1086581,489945,919849,hula love,1957.0,buddy knox,hula love,1988,buddy knox
1086885,722753,644590,the power is on,2009.0,ian parton+the go! team+arrangement with sony music entertainment,the power is on,2004,the go! team
1086906,674053,644590,the customer is always right,1952.0,the modernaires,the power is on,2004,the go! team
1087011,730810,644590,time is moving on,1991.0,the blackbyrds,the power is on,2004,the go! team
1088011,515218,599055,säkkijärven polkka,1989.0,leningrad cowboys,säkkijärven polkka,1993,leningrad cowboys
1088559,115884,477529,blue (da ba dee),2014.0,eiffel 65,blue (da ba dee) (d.j. ponte original radio edit),0,eiffel 65
1088663,18689,703087,doin it,1975.0,the accoustic warriors,handle it,2006,the alkaholiks
1088668,188366,703087,post it,2008.0,the aluminum group,handle it,2006,the alkaholiks
1088885,550834,898784,burning bridges,2009.0,something about vampires+sluts,burning bridges,0,something about vampires and sluts
1091591,435839,731614,helden von heute,1993.0,falco,helden von heute ( live ),1999,falco
1091759,511651,143133,vinegar,2009.0,rauli eskolin+patric sarin+anna abreu,vinegar,2008,anna abreu
1095571,683127,801549,set you free,2003.0,dan auerbach+patrick j. carney+the black keys,set you free (album version),0,the black keys
1095697,711655,901697,top of the world,1993.0,van halen+sammy hagar+edward van halen+michael anthony+alex van halen,top of the world (remastered album version),0,van halen
1097166,167009,382169,cocaine blues,2003.0,dave van ronk,gambler's blues,1991,dave van ronk
1098853,173911,69327,matching weight,2003.0,trespassers william,matching weight,2006,trespassers william
1100641,459963,408233,on the other side of the mountain,2012.0,nobuo uematsu,revival of the ancients,2006,nobuo uematsu
1101144,172115,439554,silver thunderbird,2012.0,marc cohn,silver thunderbird  (remastered lp version),0,marc cohn
1101651,683260,898933,walking blues,1992.0,robert johnson+john hammond+honeyboy edwards,walking blues,0,robert johnson
1102527,405368,546445,napalm brain/scatter brain,2000.0,dj shadow,napalm brain,0,dj shadow
1104367,729737,163183,what i want to be,2002.0,bob singleton,what can i be ? (spud's song),0,bob the builder
1105068,5929,845935,amado,2008.0,vanessa da mata,amado,2007,vanessa da mata
1105215,145224,693276,leider,2016.0,eisbrecher,leider (noel pix klingenklang-mix),2006,eisbrecher
1105698,96977,333206,funky days are back again,2000.0,cornershop,funky days are back again,1997,cornershop
1107517,668906,226253,she is a liar,1988.0,peter van asten+richard de bois+de dolly dots,she's a liar,1983,dolly dots
1110743,723128,94991,the alphabet song,1987.0,george fenton+sarah miles,the fourth song,0,george kranz
1116825,490618,264467,la mauvaise réputation,1963.0,georges brassens+marcel pérès,la mauvaise réputation,1952,georges brassens
1116892,689507,294574,come on (live),1999.0,the verve,come on,1991,the nomads
1117817,664314,734276,kumbala,1992.0,maldita vecindad y los hijos del quinto patio,kumbala,1991,maldita vecindad y los hijos del quinto patio
1118193,191227,836755,clocks,2010.0,coldplay,clocks (live in sydney),2003,coldplay
1118246,595990,614359,we belong,2005.0,atb,we belong,2003,atb
1119624,579597,459308,escape from suburbia,1982.0,jerry goldsmith,escape from air force one,1997,jerry goldsmith
1121367,732405,50515,the road,2009.0,derek mcgrath,the monsoon,2006,derek sherinian
1122116,733130,624079,dance with me,2002.0,palast orchestra  - warner chappell,dance with me,0,che
1122120,547302,624079,come fly with me,2007.0,gary williams / the john wilson orchestra,dance with me,0,che
1122750,701695,290824,hold my hand,2013.0,unkle+james lavelle+richard file+chris goss+david catching,hold my hand (evil nine remix),2007,unkle
1125363,111556,722782,til the tide creeps in,1995.0,ben carrigan+conor deasy+kevin horan+the thrills,'til the tide creeps in (contains hidden track 'plans'),0,the thrills
1125558,679046,696933,down the line,2014.0,edwyn collins,down,2005,austin collins
1126881,389191,435922,cruel intentions,2010.0,simian mobile disco+james ellis ford+beth ditto+james anthony shaw+arrangement with mixtape music,cruel intentions,2009,simian mobile disco
1127015,619504,740836,dont be a stranger,1993.0,coral gordon+geoff gurd+dina carroll,don't be a stranger,1993,dina carroll
1129765,475631,721261,always and forever,1990.0,heatwave,always and forever,1976,heatwave
1130238,310043,237404,plush,1989.0,stone temple pilots,plush (acoustic),1993,stone temple pilots
1130433,389440,710606,end of the line,1989.0,the traveling wilburys,end of the line,1988,traveling wilburys
1131116,589498,900622,kingfish,1979.0,randy newman,kingfish (remastered lp version),1974,randy newman
1132499,688619,54994,no nose blues,1992.0,jimmy ceribello,no rollin' blues,1949,jimmy witherspoon
1133902,674525,298504,all my friends are getting married,2014.0,greg macainsh+skyhooks,all my friends are getting married,1975,skyhooks
1133972,160888,952736,no bravery,2010.0,james blunt,no bravery (album version),2004,james blunt
