product_name,num_of_words,total_str_len,avg_word_len,fraction_capitalized,num_of_non-Eng_words,num_of_digits,word(s)_with_uppercase_letters,starts_with_brand,paranthesis,)_in_last_word,\w-\w_end,\w-\w_second,\d_end,contains_year,contains_inch_info,contains_core_info,starts_with_i,concatenated_words,keywords_downstream,is_was_downstream,(_downstream,$_downstream,the_upstream,",_or_._after_string",\w-\w_downstream,label
Alienware M17x,2,13,6.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
Alienware M17x,2,13,6.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
Alienware M17x,2,13,6.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Alienware M17x,2,13,6.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
MSI GT70 0NE-276US,3,16,5.333333333333333,1.0,2,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Alienware M17x R4,3,15,5.0,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
MSI GT783-625US,2,14,7.0,1.0,1,6,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1
Alienware M18x,2,13,6.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Alienware M17x,2,13,6.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Alienware M17X,2,13,6.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Alienware M18x,2,13,6.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Asus G74SX-A2,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Asus G74SX-A2,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
MSI GT783-625US,2,14,7.0,1.0,1,6,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
MSI PE70 2QD-062US,3,16,5.333333333333333,1.0,2,6,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1
Alienware 15,2,11,5.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
Lenovo Y70 Touch,3,14,4.666666666666667,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Acer Aspire V 15 Nitro (VN7-591G-75S2),6,33,5.5,1.0,2,9,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Lenovo Y70 Touch,3,14,4.666666666666667,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Acer Aspire V 15 Nitro (VN7-591G-76JG),6,33,5.5,1.0,2,8,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Alienware 15,2,11,5.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
MSI GE62 Apache,3,13,4.333333333333333,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Alienware 15,2,11,5.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Lenovo Y70 Touch,3,14,4.666666666666667,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Alienware 15,2,11,5.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
MSI PE70 2QD-062US,3,16,5.333333333333333,1.0,2,6,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Alienware 15,2,11,5.5,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
MSI X-Slim X420,3,13,4.333333333333333,1.0,2,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Asus U30Jc-A1,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Apple MacBook (Core 2 Duo 2.4GHz),6,28,4.666666666666667,1.0,3,3,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
Asus UL80Vt-A1,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Asus U30JC-A1,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
HP Pavilion dm4,3,13,4.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Asus U30Jc-A1,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
Asus U30Jc-A1,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Asus UL80Vt-A1,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus U30Jc-A1,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
Lenovo IdeaPad Y460,3,17,5.666666666666667,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
Asus U30Jc-A1,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Asus UL80Vt-A1,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Asus U30Jc-A1,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
MSI X-Slim X420,3,13,4.333333333333333,1.0,2,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Asus U30Jc-A1,2,12,6.0,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
HP Mini 5101,3,10,3.3333333333333335,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Sony Lifestyle PC (VGN-588EQ),4,26,6.5,1.0,1,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
ASUS EeePC 1002HA,3,15,5.0,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Toshiba mini NB205,3,16,5.333333333333333,0.5,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Samsung N120 (12GBK),3,18,6.0,1.0,2,5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Sony VAIO VPC-W11XX,3,17,5.666666666666667,1.0,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nokia Booklet 3G,3,14,4.666666666666667,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
HP Mini 5101,3,10,3.3333333333333335,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Toshiba mini NB205,3,16,5.333333333333333,0.5,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Nokia N810 Internet Tablet,4,23,5.75,1.0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Nvidia Shield Tablet K1,4,20,5.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Nvidia Shield Tablet,3,18,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
Acer Predator 8,3,13,4.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Samsung Galaxy Tab S2 8.0,5,21,4.2,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
Acer Predator 8,3,13,4.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
Google Pixel C,3,12,4.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
Acer Predator 8,3,13,4.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Acer Predator 8,3,13,4.333333333333333,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Nvidia Shield Tablet K1,4,20,5.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
oqo model 01,3,10,3.3333333333333335,0.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
oqo model 02,3,10,3.3333333333333335,0.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
oqo model 02,3,10,3.3333333333333335,0.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
oqo model 02,3,10,3.3333333333333335,0.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
oqo model 02,3,10,3.3333333333333335,0.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Origin EON15-X,2,13,6.5,1.0,1,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Asus ROG G751JY-DH72X,3,19,6.333333333333333,1.0,1,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Maingear Pulse 15,3,15,5.0,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
MSI GS60 Ghost Pro 3K,5,17,3.4,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
MSI GT80 Titan SLI,4,15,3.75,1.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
MSI GS60 Ghost Pro 3K,5,17,3.4,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Maingear Pulse 15,3,15,5.0,1.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
Digital Storm Bolt II,4,18,4.5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Asus ROG G751JY-DH72X,3,19,6.333333333333333,1.0,1,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
MSI GT80 Titan SLI,4,15,3.75,1.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MSI GS60 Ghost Pro 3K,5,17,3.4,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Origin EON15-X,2,13,6.5,1.0,1,2,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Asus ROG G751JY-DH72X,3,19,6.333333333333333,1.0,1,5,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
overdrive core2.x-fire,2,21,10.5,0.0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1
apple mac pro,3,11,3.6666666666666665,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
alienware aurora 7500,3,19,6.333333333333333,0.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
polywell poly 976n4-sli4 quad sli,5,29,5.8,0.0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
apple mac pro,3,11,3.6666666666666665,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
falcon northwest mach v,4,20,5.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
overdrive core2.x-fire,2,21,10.5,0.0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
overdrive core2.x-fire,2,21,10.5,0.0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
overdrive core2.x-fire,2,21,10.5,0.0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
Polywell Poly i1000A-3770T,3,24,8.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
Apple Mac mini (Thunderbolt),4,25,6.25,0.6666666666666666,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Polywell Poly i2303 i5-2467M,4,25,6.25,1.0,2,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
Polywell Poly ITX-Z6800,3,21,7.0,1.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Apple Mac mini (Thunderbolt),4,25,6.25,0.6666666666666666,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Apple Mac mini (Thunderbolt),4,25,6.25,0.6666666666666666,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
Apple Mac mini (Thunderbolt),4,25,6.25,0.6666666666666666,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Polywell Poly i1000A-3770T,3,24,8.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
Samsung Ativ Book 9 Plus,5,20,4.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Samsung Ativ Book 9 2014 Edition,6,27,4.5,1.0,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Samsung Ativ Book 9 Lite,5,20,4.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Samsung Ativ Book 9 Plus,5,20,4.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Samsung Ativ Book 9 Plus,5,20,4.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Toshiba Kirabook 13 i7s Touch,5,25,5.0,1.0,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
Gigabyte U2442T-CF1,2,18,9.0,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Samsung Ativ Book 9 Plus,5,20,4.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Toshiba Kirabook 13 i7s Touch,5,25,5.0,1.0,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
Samsung Ativ Book 9 2014 Edition,6,27,4.5,1.0,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Toshiba Kirabook 13 i7s Touch,5,25,5.0,1.0,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
Samsung Ativ Book 9 2014 Edition,6,27,4.5,1.0,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Samsung ATIV Book 9 Lite,5,20,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Samsung ATIV Book 9 Plus,5,20,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Asus VivoBook V500CA-DB71T,3,24,8.0,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
Acer Aspire V7-582P-6673,3,22,7.333333333333333,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Lenovo IdeaPad U430 Touch,4,22,5.5,1.0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Dell Inspiron 14R-5437,3,20,6.666666666666667,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Acer Aspire V7-582P-6673,3,22,7.333333333333333,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Lenovo IdeaPad U430 Touch,4,22,5.5,1.0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Asus VivoBook V500CA-DB71T,3,24,8.0,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
Asus VivoBook V500CA-DB71T,3,24,8.0,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
Lenovo IdeaPad U430 Touch,4,22,5.5,1.0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Dell Inspiron 14R-5437,3,20,6.666666666666667,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Samsung ATIV Book 9 Lite,5,20,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Samsung ATIV Book 9 Plus,5,20,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Lenovo IdeaPad U430 Touch,4,22,5.5,1.0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Sony Xperia Tablet S,4,17,4.25,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Asus Transformer Pad TF300,4,23,5.75,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
Asus Transformer Pad TF300,4,23,5.75,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Samsung Q1,2,9,4.5,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Samsung Q1 Ultra,3,14,4.666666666666667,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
OQO model 02,3,10,3.3333333333333335,0.5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
OQO model 02,3,10,3.3333333333333335,0.5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
OQO model 02,3,10,3.3333333333333335,0.5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Samsung Q1 Ultra,3,14,4.666666666666667,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Toshiba Portégé R500,3,18,6.0,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Lenovo ThinkPad X60 (Vista),4,24,6.0,1.0,2,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
OQO model 02,3,10,3.3333333333333335,0.5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Samsung Q1 Ultra,3,14,4.666666666666667,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Samsung QX411-W01UB,2,18,9.0,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Apple MacBook Pro 13-inch (Thunderbolt),5,35,7.0,1.0,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
Asus U46E-BAL5,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Dell Inspiron 14z (Core i5),5,23,4.6,1.0,3,3,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1
Apple MacBook Pro 13-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1
Asus U46E-BAL5,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
Sony VAIO VPC-EG16FM,3,18,6.0,1.0,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Gateway ID47H02u,2,15,7.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Asus U46E-BAL5,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
HP Envy 14 (Sandy Bridge),5,21,4.2,1.0,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Apple MacBook Pro 13-inch,4,22,5.5,1.0,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
Samsung QX411-W01,2,16,8.0,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Asus U46E-BAL5,2,13,6.5,1.0,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Gateway ID47H02u,2,15,7.5,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
Samsung QX411-W01,2,16,8.0,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1
Dell Inspiron 14z (Core i5),5,23,4.6,1.0,3,3,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
Samsung Series 7 (NP700Z5A-S03),4,28,7.0,1.0,2,7,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1
Dell XPS 15z (Microsoft),4,21,5.25,1.0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Toshiba Satellite P755-S5269,3,26,8.666666666666666,1.0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Samsung NP700Z5B-W01UB,2,21,10.5,1.0,1,6,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Pavilion dv6-6173cl,3,20,6.666666666666667,1.0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Samsung NP700Z5B-W01UB,2,21,10.5,1.0,1,6,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Dell XPS 15z,3,10,3.3333333333333335,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Samsung NP700Z5B-W01UB,2,21,10.5,1.0,1,6,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Samsung X460-44P,2,15,7.5,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Sony VAIO VGN-Z590,3,16,5.333333333333333,1.0,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Apple MacBook 13-inch (Aluminum),4,29,7.25,1.0,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
Fujitsu LifeBook S6520,3,20,6.666666666666667,1.0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
Panasonic Toughbook CF-Y7,3,23,7.666666666666667,1.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
Lenovo IdeaPad U330,3,17,5.666666666666667,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
Samsung X460-44P,2,15,7.5,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Samsung X460-44P,2,15,7.5,1.0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Sony VAIO Fit 14 (SVF14A15CXB),5,26,5.2,1.0,2,6,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Toshiba Satellite U845t-S4165,3,27,9.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Samsung Series 5 UltraTouch NP540U3C-A01UB,5,38,7.6,1.0,2,7,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
Microsoft Surface Windows 8 Pro,5,27,5.4,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Acer Aspire M5-481PT-6644,3,23,7.666666666666667,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Toshiba Satellite U845t-S4165,3,27,9.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Acer Aspire M5-481PT-6644,3,23,7.666666666666667,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Acer Aspire S3,3,12,4.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Toshiba Portege Z835-P370,3,23,7.666666666666667,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Folio 13-1020us,3,16,5.333333333333333,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Toshiba Portege Z830-S8302,3,24,8.0,1.0,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Dell XPS 13,3,9,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
HP Folio 13-1029wm,3,16,5.333333333333333,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
Dell XPS 13,3,9,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Folio 13-1020us,3,16,5.333333333333333,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HP Folio 13-1020us,3,16,5.333333333333333,1.0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"Lenovo ThinkPad X1 Carbon (4th Gen, 2016)",7,35,5.0,1.0,4,6,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
Apple MacBook Air 11-Inch (2015),5,28,5.6,1.0,2,6,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
Lenovo ThinkPad Helix 2nd Gen,5,25,5.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Lenovo ThinkPad T450s,3,19,6.333333333333333,1.0,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Acer Aspire S7-393-7451,3,21,7.0,1.0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Sony VAIO Tap 21 (SVT21217CXB),5,26,5.2,1.0,2,7,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
Dell XPS 18,3,9,3.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
Lenovo IdeaCentre Horizon,3,23,7.666666666666667,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
