_id,ltable_id,rtable_id,ltable_song_title,ltable_year,ltable_artists,rtable_song_title,rtable_year,rtable_artists,gold_labels
56146236,444184,778354,symphony no. 9 in d minor,1998.0,ludwig van beethoven+the london festival orchestra,symphony no. 9 in d major: i. andante commodo,0,london symphony orchestra and leopold ludwig,0
56152227,389691,950902,walking through the garden,1998.0,zbigniew preisner,walking through the garden,1993,zbigniew preisner,0
56155293,629639,91824,you aint no good,2007.0,jesse johnson,no good town blues,0,mary johnson,0
56161143,258357,473736,rock & roll queen,2003.0,the subways,rock & roll queen (album version),2005,the subways,0
56161144,520840,473736,rock & roll queen,2007.0,billy lunn+charlotte cooper+josh morgan+the subways+arrangement with warner music group film+tv licensing,rock & roll queen (album version),2005,the subways,0
56161150,676111,473736,rock & roll this  rock & roll that,2004.0,the mumps,rock & roll queen (album version),2005,the subways,0
56161162,461761,473736,her name was rock & roll,2011.0,the koffin kats,rock & roll queen (album version),2005,the subways,0
56162882,592575,772215,lets have a war,1984.0,fear,let's have a war,0,fear,0
56163943,401498,959757,burning of the midnight lamp,2011.0,jimi hendrix+arrangement with sony music licensing,smashing of the amps,1969,jimi hendrix,0
56171168,58909,39978,hot honey rag,2005.0,john kander+fred ebb,right rag,2004,john williams,0
56171393,551735,39978,the right stuff,1990.0,vanessa williams,right rag,2004,john williams,0
56181728,573686,127079,des pays,2002.0,mano solo,des pays - live,0,mano solo,0
56185344,699392,94704,pin the tail on the donkey,2000.0,naughty by nature+vin rock+anthony treach criss+dj kay gee,on the run,1999,naughty by nature,0
56186025,624120,94704,pin the tail on the donkey,1997.0,naughty by nature,on the run,1999,naughty by nature,0
56188864,21862,170762,nagoya marimbas,2007.0,steve reich,six marimbas,1987,steve reich,0
56191575,305258,304663,on a fast moving train,2008.0,the great crusades,on a sunday,2001,the barracudas,0
56191595,316349,304663,on water,2006.0,the last dinosaur,on a sunday,2001,the barracudas,0
56191800,703310,304663,pope on a rope:,1996.0,the meatmen,on a sunday,2001,the barracudas,0
56191817,345497,304663,munks on a mission,2000.0,the chipmunks,on a sunday,2001,the barracudas,0
56192146,562996,477901,suite bergamasque  clair de lune  no. 3,2007.0,claude debussy+isao tomita+arrangement with sony bmg music entertainment,suite bergamasque_ claire de lune_ no. 3 (album version),0,isao tomita,0
56199472,651836,98804, (love moves in) mysterious ways,1991.0,tom snow+dean pitchford+julia fordham,(love moves in) mysterious ways,1991,julia fordham,0
56204143,675814,492876,the lonely,2005.0,synapse,the main ingredient,2003,usurp synapse,0
56206241,706639,941100,the end of the world,2008.0,david esparza,the destruction of nagada,1994,david arnold,0
56206285,718333,941100,the alley of the shadow of rats,2007.0,david grubbs,the destruction of nagada,1994,david arnold,0
56206420,615002,941100,the scum of the earth,2015.0,david lotey-goodman,the destruction of nagada,1994,david arnold,0
56212601,524565,346674,rude boys outta jail,2010.0,neville staple+horace panter+lynval golding+the specials,rude buoys outa jail,0,the specials,0
56214072,496123,83458,spanish blue,1997.0,the aqua velvets,ten times blue,1993,the fleetwoods,0
56214295,649836,83458,strange times,2008.0,the black keys,ten times blue,1993,the fleetwoods,0
56215165,312960,890929,the zoo blues,1988.0,the manhattan transfer,the zoo blues (lp version),1987,manhattan transfer,0
56217923,173902,539058,still you,2003.0,john doe,she wasn't you,0,john gary,0
56218190,594956,539058,missing you,2004.0,john waite,she wasn't you,0,john gary,0
56219440,558731,94354,dead to the world i once was,2008.0,john bull+the bandits,showing happy to the world (live acoustic),0,john wesley,0
56219585,727839,94354,the new world,2005.0,john doe+exene cervenka+x.,showing happy to the world (live acoustic),0,john wesley,0
56219661,635394,94354,saving the world,2006.0,john ottman,showing happy to the world (live acoustic),0,john wesley,0
56220321,198632,497914,party in the u.s.a.,2009.0,miley cyrus+jessie j+lukasz gottwald+claude kelly,party in the u.s.a.,2009,miley cyrus,0
56222934,484407,877500,i didnt know what time it was,1993.0,richard rodgers+lorenz hart,most of what i know,2007,richard swift,0
56222961,643995,877500,i didnt know what time it was,1982.0,richard rodgers+michele lee,most of what i know,2007,richard swift,0
56223080,668211,877500,shall i tell you what i think of you?,1999.0,richard rodgers+christiane noll,most of what i know,2007,richard swift,0
56227809,392078,732875,to give all your love away,1972.0,richie havens,to give all your love away,1971,richie havens,0
56230082,339592,228975,fixação,2002.0,paula toller+leoni+kid abelha,fixação,1984,kid abelha,0
56231535,725462,328420, (im) sweet on you,1965.0,the reflections,sick on you,1995,the hollywood brats,0
56231770,536574,328420,you,1973.0,the aquatones,sick on you,1995,the hollywood brats,0
56232798,300619,328420,sail on,1964.0,the commodores,sick on you,1995,the hollywood brats,0
56235214,186963,517176,all the right reasons,2010.0,the morse codes,all the pretty ones,2000,the exies,0
56235333,635034,517176,i love her all the time,2007.0,the falcon project,all the pretty ones,2000,the exies,0
56235339,638071,517176,all the young dudes,2015.0,mott the hoople,all the pretty ones,2000,the exies,0
56247202,716599,556631,dream on dreamer,2002.0,dallas austin+ndea davenport+the brand new heavies,dream on dreamer,1994,the brand new heavies,0
56247215,78305,556631,dream on dreamer,1985.0,the brand new heavies,dream on dreamer,1994,the brand new heavies,0
56247840,552689,874260,im glad there is you,2008.0,paul mertz+jimmy dorsey+nancy lamott+christopher marlowe+jay leonhart,i'm glad there is you,0,nancy lamott,0
56248204,401263,874260,everything is good for you,1996.0,,i'm glad there is you,0,nancy lamott,0
56254632,592924,958409,enough said,2012.0,jon pileggi,it's enough,1997,jon secada,0
56257582,532832,564775,4st 7lb,2015.0,manic street preachers,4st 7lb,1994,manic street preachers,0
56260300,593296,179752,the silence of the ducks,2016.0,john p. brennan,the shadow of your smile,0,john gary,0
56261636,657831,179752,the employee of the month,2002.0,john doe,the shadow of your smile,0,john gary,0
56261826,47526,179752,the face of the nation,2003.0,john mellencamp,the shadow of your smile,0,john gary,0
56261906,717522,179752,the return of boston,2007.0,john williams,the shadow of your smile,0,john gary,0
56261994,597721,179752,the measure of a man,1990.0,alan menken+elton john,the shadow of your smile,0,john gary,0
56269782,351221,394376,atrás,2014.0,antonio vega,atrás (live),2002,antonio vega,0
56275995,706489,622623,have mercy,1987.0,the judds,tender mercy,0,the bluebells,0
56276840,426293,251398,la suerte de mi vida,2008.0,dani martín+david otero+el canto del loco,dentro de mi,0,el canto del loco,0
56276887,699504,10181,baddest of the bad,2007.0,reverend horton heat,baddest of the bad (album),1994,reverend horton heat,0
56278902,171311,911002,jingle bell rock,2011.0,bobby helms,jingle bells,0,bobby solo,0
56280967,539867,180913,get on the floor,2016.0,michael jackson+louis johnson,on the way (space caravan),1988,michael stearns,0
56281088,458382,180913,call me on the phone,2012.0,michael rault,on the way (space caravan),1988,michael stearns,0
56281090,196620,180913,eight days on the road,1973.0,michael gayle+jerry ragovoy+foghat,on the way (space caravan),1988,michael stearns,0
56281094,722270,180913,night on the bald docktor,1991.0,michael perilstein,on the way (space caravan),1988,michael stearns,0
56282162,701106,818779,bye bye baby,1974.0,leo robin+jule styne+marilyn monroe,bye bye baby,1987,marilyn monroe,0
56282854,472338,110926,happy street,2000.0,jerry styner+guy hemric+little stevie wonder,happy,1999,lit,0
56283698,584135,594136,que se jodan los vivos,2012.0,alfredo fernández garcía,p'al que se vá,0,alfredo zitarrosa,0
56283714,560965,769681,la puerta de alcalá,2004.0,luis mendo+bernardo fuster+m.a. campos+francisco villar castejón+malú+david de maría,la puerta,0,maría,0
56285637,513488,570067,the child,2001.0,alex gopher,the child (faze action tea party mix),0,alex gopher,0
56288139,709705,68387,the end of the world,1968.0,dorian west,the tracks of my tears,1993,go west,0
56301042,696452,21739,where do i go from here,1974.0,paul williams,everything i do from robin hood,0,john williams,0
56311388,628142,767944,let the good times roll,1983.0,shirley goodman+leonard lee,let the good times roll,0,frankie lee,0
56320496,345594,562785,secret o life,1985.0,james taylor,secret o'life,0,james taylor,0
56326131,176394,912998,in a mansion stands my love,1955.0,joe allison+audrey allison+jim reeves,in a mansion stands my love (live),0,jim reeves,0
56327016,369068,301637,west side rumble,2009.0,sam spence,west side shuffle,0,magic sam,0
56328634,405430,69486,rivers of avalon,2009.0,,river,2009,ronan keating,0
56328639,148730,69486,red river valley,1957.0,,river,2009,ronan keating,0
56328656,681946,69486,a walk by the river,2010.0,,river,2009,ronan keating,0
56328658,683640,69486,i got peace like a river,2006.0,,river,2009,ronan keating,0
56328659,421718,69486,cruising down the river,1988.0,,river,2009,ronan keating,0
56328664,688090,69486,red river valley,1989.0,,river,2009,ronan keating,0
56328678,699211,69486,backseat driver,1997.0,,river,2009,ronan keating,0
56328700,712527,69486,the river is blue,2008.0,,river,2009,ronan keating,0
56328715,724767,69486,red river valley,1945.0,,river,2009,ronan keating,0
56328779,259984,69486,red river valley rearranged,2014.0,,river,2009,ronan keating,0
56328780,259998,69486,red river valley rearranged,2014.0,,river,2009,ronan keating,0
56330204,433874,519634,i got my eyes on you,2010.0,john lee hooker+canned heat,i miss you so,0,john lee hooker jr,0
56330508,502393,519634,i want to hug you,1997.0,john lee hooker,i miss you so,0,john lee hooker jr,0
56331093,612275,302901,bring on the lucie (freeda people),2014.0,john lennon,bring on the lucie (freda peeple) (anthology version),0,john lennon,0
56333833,420385,223756,hot shot,2001.0,karen young,hot shot (hot shot (maxroxx remake)) 130 bpm,0,karen young,0
56343676,216145,249458,run the show,2008.0,kat deluna,run the show (featuring busta rhymes),0,kat deluna featuring busta rhymes,0
56357523,576221,321277,je tai dans la peau,2013.0,gilbert bécaud,viens dans la lumière,0,gilbert bécaud,0
56358890,50748,848221,just another day in paradise,2003.0,phil vassar,just another day in paradise,2000,phil vassar,0
56358892,185032,848221,another day in paradise,2001.0,phil collins+errol edwards,just another day in paradise,2000,phil vassar,0
56359856,625220,743753,beyond the beyond,2011.0,eric bridenbaker,the second milestone,0,eric alexander,0
56361871,734006,743753,the fountain,1957.0,eric siday,the second milestone,0,eric alexander,0
56362376,551588,719212,sapore di sale,1963.0,gino paoli,sapore di sale,1995,gino paoli,0
56362378,482769,719212,sapore di sale,1963.0,gino paoli,sapore di sale,1995,gino paoli,0
56363240,534801,567615,tutti frutti,1985.0,dorothy la bostrie  / little richard+little richard,tutti frutti,1955,little richard,0
56363242,675892,567615,tutti frutti,2003.0,dorothy la bostrie+little richard+joe lubin+elvis presley,tutti frutti,1955,little richard,0
56363243,723873,567615,tutti frutti,1998.0,little richard  (as richard benjamin+mis-transcription of richard penniman)+dorothy la bostrie+joe lubin+little richard,tutti frutti,1955,little richard,0
56364741,350062,734111,toothpaste kisses,2008.0,the maccabees,toothpaste kisses,2007,the maccabees,0
56366614,589576,552034,forkboy,2011.0,jello biafra+paul barker+al jourgensen+jeff ward+bill rieflin+lard,forkboy,1990,lard,0
56379279,312699,672890,time flies tomorrow,2004.0,paul westerberg,time flies tomorrow (album version),1996,paul westerberg,0
56390793,676822,50072,groove me,2000.0,king floyd,please love me,1956,b.b. king,0
56390831,553205,50072,groove me,2015.0,king floyd,please love me,1956,b.b. king,0
56391112,724691,50072,groove me,2006.0,king floyd,please love me,1956,b.b. king,0
56391468,728904,50072,will you still love me tomorrow,2013.0,gerry goffin+carole king,please love me,1956,b.b. king,0
56393029,665091,883496,always remember to respect and honour your mother (part1) (rollo mix),2001.0,dido+roland rollo armstrong+mark bates+dusted,always remember to respect your mother (part 1),0,dusted,0
56394540,174325,895272,girlfriend,2003.0,the band,girlfriend,1984,the jazz butcher,0
56401491,429571,64517,youve lost that loving feeling,1970.0,phil spector+barry mann+cynthia weil+elvis presley,you've lost that loving feeling,2000,elvis presley,0
56403050,421038,946248,here and now,1971.0,,and now i know,0,controlled dissonance,0
56403065,724105,946248,here and now,1998.0,,and now i know,0,controlled dissonance,0
56403079,526955,946248,i know what them girls like,2015.0,,and now i know,0,controlled dissonance,0
56403144,731827,946248,love you like i know,2013.0,,and now i know,0,controlled dissonance,0
56403366,648845,946248,i dont know,1994.0,,and now i know,0,controlled dissonance,0
56406016,660245,952733,south street,1984.0,the orlons,rain street,1990,the pogues,0
56406129,628238,952733,market street,1986.0,the yellowjackets,rain street,1990,the pogues,0
56406175,173920,952733,street survivor,2003.0,the flaming sideburns,rain street,1990,the pogues,0
56414240,685182,890807,soul of a man,2003.0,blind willie johnson,the soul of man,1991,blind willie johnson,0
56415771,718785,890807,code of the street,2014.0,gareth johnson,the soul of man,1991,blind willie johnson,0
56420746,152255,681612,nice 2 me,2006.0,money mark,forgive me,2009,mark medlock,0
56421324,97969,681612,stop me,2015.0,mark ronson+daniel merriweather,forgive me,2009,mark medlock,0
56442196,390188,55771,all i know,2005.0,jimmy webb+five for fighting,all i know,1996,jimmy webb,0
56445120,724111,265109,strange little girl,2001.0,the stranglers,go away little girl,1969,the happenings,0
56451757,115988,291981,second skin,2007.0,the gits,second swimmer,0,the big dish,0
56452141,175458,949709,wasnt born to follow (album version),2013.0,the byrds,the fever (album version),2004,the von bondies,0
56456855,231193,359786,voodoo people,2015.0,the prodigy,24 hour people,1978,the vibrators,0
56457339,202913,628862,dy-na-mi-tee,1975.0,ms. dynamite+lennie hibbert+salaam remi,dy-na-mi-tee,2002,ms. dynamite,0
56457399,371160,955076,automan,2011.0,art bergmann+the young canadians,automan (automan ep),0,young canadians,0
56487464,457340,570574,this d.j.,2013.0,warren g.,this d.j.,1994,warren g,0
56487604,695842,570574,this is always,1946.0,harry warren,this d.j.,1994,warren g,0
56489908,339386,320168,all of me,2005.0,the holiday,trying to make a fool of me,1970,the delfonics,0
56490016,730781,320168,make it good to me,2007.0,the dap-kings,trying to make a fool of me,1970,the delfonics,0
56490392,395149,320168,close to me,1999.0,the cure,trying to make a fool of me,1970,the delfonics,0
56490393,657537,320168,run to me,1980.0,the hues corporation,trying to make a fool of me,1970,the delfonics,0
56503114,719619,451429,the searcher,1998.0,phil roy,the same street,1967,roy orbison,0
56506447,656272,890253,the heritage,2007.0,martin grech,the touch,2000,ricky martin,0
56507499,321377,890253,the passenger,1973.0,ricky gardiner+iggy pop,the touch,2000,ricky martin,0
56509206,269533,799357,well sing in the sunshine/you are my sunshine,1976.0,gale garnett  / jimmie davis+charles mitchell+sonny bono+cher,we'll sing in the sunshine,1988,gale garnett,0
56512268,301066,936687,talk of the town,1964.0,the pretenders,o little town of bethlehem,1990,the roches,0
56517928,147059,155317,soul eyes,2012.0,mal waldron+john coltrane,soul eyes,1986,john coltrane,0
56526050,678056,741576,man in the box,2000.0,jerry cantrell+layne staley+alice in chains+arrangement with sony music licensing,man in the box,1990,alice in chains,0
56526051,424234,741576,man in the box,1997.0,alice in chains,man in the box,1990,alice in chains,0
56541728,641879,598041,concrete beach,1990.0,d.o.a.   ),the concrete beach,0,d.o.a.,0
56545086,520957,286221,street spirit (fade out),1995.0,radiohead,street spirit (fade out),1995,radiohead,0
56545321,566334,235504,the introduction,2014.0,simon norman,introduction,0,norman blake,0
56545936,712350,246531,ready to go (u.s. mix),1997.0,tim dorney+saffron+jonny male+andrew todd+republica,ready to go,1996,republica,0
56545938,189860,246531,ready to go,2000.0,republica,ready to go,1996,republica,0
56556325,435219,359748,esto es lo que hay,2004.0,los amigos invisibles,porque paso lo que paso,0,los chunguitos,0
56556362,523037,359748,lo que me angustia,2011.0,los bunkers,porque paso lo que paso,0,los chunguitos,0
56556363,523075,359748,lo que me angustia,2006.0,los bunkers+álvaro henríquez,porque paso lo que paso,0,los chunguitos,0
56562261,680624,254851,wave,1991.0,antonio carlos jobim,wave,1967,antonio carlos jobim,0
56562281,189175,254851,wave,2006.0,antonio carlos jobim+daniel jobim+maria luiza jobim,wave,1967,antonio carlos jobim,0
56564927,663053,44777,the song remains the same,2016.0,jimmy page+robert plant+led zeppelin,the song remains the same (2007 remastered album version),2007,led zeppelin,0
56564934,514590,44777,the song remains the same,2012.0,jimmy page+robert plant+led zeppelin,the song remains the same (2007 remastered album version),2007,led zeppelin,0
56570652,576504,848619,baby wont you tell me,2003.0,steve fawcett+studio musicians,tell me what you want from me,2008,steve lukather,0
56574814,718322,230085,chinese blues,2007.0,the sousa band,chinese bakery,1994,the auteurs,0
56582761,239917,353640,el más duro,1987.0,daddy yankee,el celular,2007,daddy yankee,0
56595525,662834,554263,kind of zero,2008.0,joe moore,un baby_ bébé  (my kind of woman),1979,joe dassin,0
56601179,701799,886064,use me,2008.0,bill withers,use me,1972,bill withers,0
56601185,630948,886064,use me,1979.0,esther phillips+bill withers,use me,1972,bill withers,0
56602011,721855,886064,lean on me,2002.0,bill withers+leo sayer,use me,1972,bill withers,0
56602109,465893,886064,he touched me,2000.0,bill gaither+elvis presley,use me,1972,bill withers,0
56604121,506798,190661,las puertas del infierno,2009.0,amaral,las puertas del infierno,2008,amaral,0
56628307,480901,567936,i want you  i need you,1933.0,harvey brooks,if you want me to love you,0,lonnie brooks,0
56628402,655676,567936,baby  let me love you,1966.0,elkie brooks,if you want me to love you,0,lonnie brooks,0
56630232,449156,567936,when you come back to me again,2001.0,jenny yates+garth brooks,if you want me to love you,0,lonnie brooks,0
56636727,281340,845468,we share the same skies,2009.0,the cribs,we are the gothic archies,2006,the gothic archies,0
56636802,671521,845468,we shot the world,2006.0,the ponys,we are the gothic archies,2006,the gothic archies,0
56636945,611574,845468,we are gonna serve the lord,2010.0,the stand,we are the gothic archies,2006,the gothic archies,0
56638535,726893,247167,uncle sams blues,1970.0,jefferson airplane,chauffeur blues,1966,jefferson airplane,0
56643184,362302,319509,son of beat street,1984.0,dj jazzy jay,son of ambriel (cargo cult),0,dj cary,0
56651015,519019,552063,i ching,1987.0,marc jordan+paul devilliers,i am you,2007,marc moulin,0
56651134,166512,782716,no one knows about a good thing (you dont have to cry),1994.0,curtis mayfield,no one knows about a good thing (you don't have to cry) (album version),1996,curtis mayfield,0
56654570,536562,637232,i love you so,1973.0,the chantels,i can see you_ can you see me?,0,rex the dog,0
56654698,403721,637232,see you in hell,2013.0,the noid,i can see you_ can you see me?,0,rex the dog,0
56654777,198417,637232,now we can see,2009.0,the thermals,i can see you_ can you see me?,0,rex the dog,0
56654830,648237,637232,you wont see me,2009.0,the beatles,i can see you_ can you see me?,0,rex the dog,0
56654974,631248,637232,i cant stand you,2015.0,the pins,i can see you_ can you see me?,0,rex the dog,0
56655075,654167,637232,what can i do?,2000.0,the corrs,i can see you_ can you see me?,0,rex the dog,0
56655089,146763,637232,can you give it,2011.0,the maccabees,i can see you_ can you see me?,0,rex the dog,0
56655146,713627,637232,can you feel it,2014.0,the jacksons,i can see you_ can you see me?,0,rex the dog,0
56655814,125214,637232,i think of you,1959.0,the merseybeats,i can see you_ can you see me?,0,rex the dog,0
56663898,335361,690590,let there be love,2009.0,simple minds,let there be love (live),1991,simple minds,0
56668870,598753,874020,get up,1993.0,mike rutherford+paul carrack+mike + the mechanics  (as mike+the mechanics)+arrangement with warner special products,get a job,0,l c,0
56672373,662111,785087,turn away,2000.0,kiss the midget,turn down day,2002,the cyrkle,0
56672754,685993,785087,going down,1991.0,the stone roses,turn down day,2002,the cyrkle,0
56672846,362221,785087,root down,2000.0,the beastie boys,turn down day,2002,the cyrkle,0
56678507,729971,143093,smile,2004.0,marques houston,smile,2003,marques houston,0
56679865,690537,322759,how to make a margarita,2000.0,joe kraemer,got to make a way - original,0,joe higgs,0
56681743,674627,57874,the rainbow connection,1986.0,paul williams+kenny ascher+jim henson+frank oz+dave goelz+cast,the hucklebuck,0,paul williams,0
56681883,551735,57874,the right stuff,1990.0,vanessa williams,the hucklebuck,0,paul williams,0
56681960,687667,57874,the cheatin hotel,2005.0,hank williams jr.,the hucklebuck,0,paul williams,0
56682354,708487,57874,the glow worm,1936.0,paul lincke,the hucklebuck,0,paul williams,0
56682510,717525,57874,the intersection scene,2007.0,john williams,the hucklebuck,0,paul williams,0
56683163,354808,57874,the mindmaker song,1978.0,paul sundfor+gordon goodwin,the hucklebuck,0,paul williams,0
56683349,638047,57874,the planet krypton,1985.0,john williams,the hucklebuck,0,paul williams,0
56694443,305765,114046,what makes a good man,2008.0,the heavy,what a gwan,2007,the toasters,0
56702274,430053,854484,weeping rock  rock,2011.0,múm,weeping rock_ rock,2004,múm,0
56706509,583410,628460,in this place,1997.0,robin trower,this poem is in memory of!,1990,robin holcomb,0
56710464,703642,168967,bad seed,1995.0,life of agony,bad seed (album version),1993,life of agony,0
56711608,668639,291305,let your light shine on me,2004.0,blind willie johnson+arrangement with sony music licensing,let your light shine on me,1991,blind willie johnson,0
56711705,361302,291305,let your light shine on me,1996.0,blind willie johnson,let your light shine on me,1991,blind willie johnson,0
56714276,729072,283572,close encounters of the third kind,1979.0,john williams,eyes of the maker,2001,john brown's body,0
56714410,657831,283572,the employee of the month,2002.0,john doe,eyes of the maker,2001,john brown's body,0
56714723,47526,283572,the face of the nation,2003.0,john mellencamp,eyes of the maker,2001,john brown's body,0
56714948,725350,283572,at the dawning of the day,1937.0,john mccormack,eyes of the maker,2001,john brown's body,0
56715161,628397,283572,duel of the fates,2004.0,john williams,eyes of the maker,2001,john brown's body,0
56716333,717522,283572,the return of boston,2007.0,john williams,eyes of the maker,2001,john brown's body,0
56723631,529143,691964,i still want you,1987.0,ric ocasek,i still believe,1993,ric ocasek,0
56728524,722234,147348,im living in a great big way,1950.0,jimmy mchugh,living in a world i created for myself,1989,jimmy ruffin,0
56739650,88835,207756,a medio vivir,1963.0,ricky martin,a medio vivir,1995,ricky martin,0
56741317,660945,510730,blanket roll blues,1960.0,kenyon hopkins,morning blues,1949,lightnin' hopkins,0
56744287,109901,632913,give me one reason,1997.0,tracy chapman,give me tomorrow,1994,gary chapman,0
56745881,375143,894647,gotta know right now,1996.0,jay caterer+smoking popes,gotta know right now (lp version),0,smoking popes,0
56747242,663407,488261,angel,2005.0,joe jackson+dawn upshaw,angel,2004,vinegar joe,0
56747653,406929,751419,cómo pudiste hacerme esto a mí,2004.0,carlos garcía berlanga+nacho canut+alaska y dinarama,cómo pudiste hacerme esto a mi (carlos jean remix),1984,alaska y dinarama,0
56750290,41187,393165,ahora me dices que no va,1999.0,los wawanco,para que no me olivides,0,los humildes,0
56750304,607473,393165,el que no llora no mama,1999.0,los enemigos,para que no me olivides,0,los humildes,0
56750375,572333,393165,dime que no,2012.0,los bipolares,para que no me olivides,0,los humildes,0
56750406,523037,393165,lo que me angustia,2011.0,los bunkers,para que no me olivides,0,los humildes,0
56750407,523075,393165,lo que me angustia,2006.0,los bunkers+álvaro henríquez,para que no me olivides,0,los humildes,0
56757752,440143,67651,cat people (putting out the fire),1998.0,giorgio moroder  / david bowie+david bowie+arrangement with universal music special markets,cat people (putting out fire),1982,giorgio moroder / david bowie,0
56759946,720226,84736,chant of the wanderer,1939.0,bob nolan+the sons of the pioneers,happy end of the world,0,the ghost of lemora,0
56762414,313343,338627,since u been gone,2005.0,a day to remember,since u been gone (album version),0,a day to remember,0
56765471,406476,919686,sweet lullaby,1994.0,eric mouquet+michel sanchez+a french duo called deep forest,sweet lullaby,1992,deep forest,0
56766070,269514,833889,our day will come,1976.0,bob hilliard+mort garson+sonny bono+cher,our day will come (1995 digital remaster),0,cher,0
56768344,703309,337930,more than i can give,1996.0,jane jensen+craig kaften,i can dream can't i,0,jane morgan,0
56770770,458153,425593,bad penny,2003.0,rory gallagher,bad penny,1978,rory gallagher,0
56778920,443199,130060,ready to rise,2009.0,vaughan penn,ready to rise,2006,vaughan penn,0
56785899,464408,602820,for you,2011.0,christy johnson+mark perry+dreamkiller,close to you,0,christy minstrels,0
56786977,693379,472769,heat wave,1954.0,irving berlin+marilyn monroe,heat wave,1987,marilyn monroe,0
56787823,251747,138433,the league main title theme,2009.0,jeff cardoni+patrick houlihan,main title,2004,jeff rona,0
56788481,733686,232385,norma,1986.0,vincenzo bellini,bellini: norma: mira_ o norma,0,vincenzo bellini,0
56794682,696213,436706,the gypsy,1948.0,andy roberts,the waltz,0,diving with andy,0
56795431,727975,436706,the somnambulist,1980.0,andy partridge+xtc,the waltz,0,diving with andy,0
56796347,312560,518591,oh! sweet nuthin,2004.0,the velvet underground,oh! sweet nuthin' (lp version),1970,the velvet underground,0
56796350,732566,518591,oh! sweet nuthin,2009.0,lou reed+the velvet underground+arrangement with warner music group film+tv licensing,oh! sweet nuthin' (lp version),1970,the velvet underground,0
56809365,401940,941162,church of the poison mind,1984.0,culture club,master of the black arts,0,kerosene club,0
56809554,694111,941162,nature of the experiment,2006.0,tokyo police club,master of the black arts,0,kerosene club,0
56810856,76999,941162,the fire of love,2003.0,the gun club,master of the black arts,0,kerosene club,0
56810885,632850,941162,the two of us,1999.0,s club 7,master of the black arts,0,kerosene club,0
56820654,703682,961536,out there,2002.0,dinosaur jr.,out there (lp version),0,dinosaur jr.,0
56829356,588984,881527,a weeknight memoir (in high definition),2011.0,taken by cars,a weeknight memoir (in high definition),0,taken by cars,0
56833710,112057,35240,the story of my life,1964.0,burt bacharach+lyrics by hal david+bobby vee,the story of my life,0,bobby vee,0
56840477,544729,824471,on the run,2007.0,byron st john,wind on the water from the last whale,0,john williams,0
56840741,72307,741939,my doorbell,2009.0,the white stripes,my doorbell (album version),2005,the white stripes,0
56840797,175458,741939,wasnt born to follow (album version),2013.0,the byrds,my doorbell (album version),2005,the white stripes,0
56854128,657041,448397,the end,1987.0,the doors,the only evidence,2006,the transit war,0
56854247,601465,448397,the trick,2005.0,the prodigy,the only evidence,2006,the transit war,0
56854431,25269,448397,the damned,1993.0,the plasmatics,the only evidence,2006,the transit war,0
56854735,700968,448397,the shimmy,2010.0,the upsetters,the only evidence,2006,the transit war,0
56855414,344334,448397,the irony,2011.0,the malpractice,the only evidence,2006,the transit war,0
56856107,944,407801,just cant get enough,2005.0,depeche mode+vince clarke,just can't get enough (2006 digital remaster),0,depeche mode,0
56856134,651450,407801,just cant get enough,2016.0,depeche mode,just can't get enough (2006 digital remaster),0,depeche mode,0
56860531,724577,246868,rapture,1983.0,blondie,rapture,1980,blondie,0
56861000,175458,7256,wasnt born to follow (album version),2013.0,the byrds,fish to fry (album version),2006,the ditty bops,0
56863641,303872,91037,one day in your life,1964.0,michael jackson,in this life,0,michael english,0
56863714,720821,91037,another life,2014.0,black english,in this life,0,michael english,0
56863731,725049,91037,one change in my life,1986.0,michael damian,in this life,0,michael english,0
56871737,38356,558152,por amor,2007.0,son doobie,por amor,2002,son doobie,0
56874145,88357,672561,grito mundial,2010.0,daddy yankee,grito mundial,2010,daddy yankee,0
56876711,39676,338399,paris is burning (alex gopher remix),2002.0,ladyhawke,paris is burning (alex gopher remix),2008,ladyhawke,0
56876777,308394,338399,paris is burning,2006.0,ladyhawke,paris is burning (alex gopher remix),2008,ladyhawke,0
56877156,715764,476690,the church of hot addiction,2007.0,cobra starship,the windows of heaven,1999,jefferson starship,0
56880323,732728,167510,so insane,2006.0,greg camp+smash mouth,so tight,2005,greg dulli,0
56881336,459790,902906,main title theme,1985.0,screamin scott simon,main title (original theme by ulpio minucci),2007,scott glasgow,0
56885004,551773,508464,radio #2,2003.0,the ataris,radio station,0,the breakaways,0
56901942,83616,392838,one night stand,2004.0,janis joplin,hotels and one night stands,0,janis ian,0
56913723,47907,907910,in your room,2003.0,the bangles,in return,2005,the red thread,0
56913746,320969,907910,in the shadows,1973.0,the rasmus,in return,2005,the red thread,0
56913754,585033,907910,in the city,1977.0,the jam,in return,2005,the red thread,0
56913866,630642,907910,in the shadows,2004.0,the rasmus,in return,2005,the red thread,0
56916904,717267,298262,ways of the wind,2012.0,craig wedren,gathering of the tribes,1994,craig chaquico,0
56923916,425149,436690,danger zone,2014.0,kenny loggins,danger zone,1986,kenny loggins,0
56923920,256278,436690,danger zone,2012.0,kenny loggins,danger zone,1986,kenny loggins,0
56932196,694458,813434,out of luck,2009.0,the pointed sticks,out of order,1979,the ruts,0
56932259,370652,813434,out of sight  out of mind,1968.0,the bit asweet,out of order,1979,the ruts,0
